""	E9.5_vivo_RNA	E12.5_vivo_RNA	E18.5_vivo_RNA	Primordial_NGO_vivo_RNA	Preantral_P14_vivo_RNA	Antral_FGO_vivo_RNA	PGCLCs_H18_RNA	c7_H18_RNA	c13_H18_RNA	c34_H18_RNA
Nab2	2.10041243134172	1.59748624411257	2.29742952692638	1.26113468120977	4.4756642377274	4.90407132788542	2.79962784386621	3.22723023127413	3.93407705516691	5.98153001861744
1700012D01Rik	0.169283518500576	0	0	0.735401627274959	0.103790651138969	0.128221461836256	0	0	0	0.145346689418223
Gm16230	0	0	0.19263267967534	0	0.155252553136658	0	0	0	0	0
Nemp1	3.93596272877143	4.38209127640077	4.5628798762258	5.43642733318607	5.89377019973167	4.294070105135	3.66248698910658	4.23007301822171	4.92782824038879	4.18874975877083
Myo1a	0.306294203349359	0	0.82829361787093	0	2.96505285653763	1.52694795235573	0.206363669295821	0.295648217221603	1.74685467581119	2.68716966957585
Tac2	0.747222884852647	0	0	0	3.77192126732929	6.09815167091046	0.206363669295821	0	0	4.54487794357736
Zbtb39	3.39810971483655	2.33985855213791	1.17337410228865	0.854167153755701	3.73946610047732	3.25191795580454	3.24944198279587	2.46080336573859	2.08118653299263	3.00958768856324
Gpr182	0	0	0	0	0	0	0	0	0	0
Rdh1	0	0	0.487264656241941	0.628691208535206	0	0	0	0	0.349820232844819	0.0472017696640885
Rdh9	0	0	0	0	0.419633344729256	0.518810316207222	0	0.162865895561277	0	0.496884666645164
Rdh16	0	0	0	0.278506867593476	0.594653417918224	0.948129215384509	0	0	0	0.635198383397846
Rdh19	0	0	0	0	0	0	0	0	0	0
Rdh16f2	0	0	0	0	0	0	0	0	0	0
Gm31091	0	0	0	0	0	0	0	0	0	0
Rdh7	0	0.237749993632475	0	0	0.0635238666917011	0	0	0	0	0.0453571103273626
Sdr9c7	0	1.25110537025259	0	0	0.151247442594247	0.287126108659694	0.366677170306914	0	0	0.503792799486583
Gm40804	0	0	0	0	0	0	0	0	0	0
Gm40805	0	0	0	1.57116853578648	0.0917286864449568	0	0	0	0	0
Hsd17b6	0	0	0	0	0.154982950513042	0.409724684688077	0	0	0	0.0498545680687295
Prim1	7.14267119233121	7.48536391347834	6.31616828380575	5.12337905424599	5.47473730130884	5.14842299227167	7.23693564132853	7.15156627713634	5.71652047496636	5.18586818693494
Naca	10.7364905253118	10.5529506446885	9.73289311136332	11.0691232765126	9.12596996615917	9.73876251205911	10.3084038434809	10.2708909633296	10.0298486838853	9.24231629947578
Ptges3	8.78615474966041	8.85565624537674	8.06418529756789	8.03344354844442	8.81848084136881	8.4721483565995	8.57512008788725	8.73612905412781	8.40154596289145	8.75041003046749
Atp5b	11.0497687807268	10.9578604187027	9.69310675788482	8.84743943025522	8.16650753618432	8.14797997537219	10.7124276689569	10.7558906696892	9.91420294668129	8.5013086981617
Mir677	0	0	0	0	0	0	0	0	0	0
Baz2a	6.68551497603823	7.73263094232346	7.29383205048552	6.57702735133199	7.06089257733707	6.87091385715198	7.79777017704475	7.10217321852314	5.47116344104272	6.55056593945916
LOC115487482	0	0	0.550974515613883	0	0.115721150519879	0.186340839900408	0.251114374420733	0.359079564668138	0	0.472991841044174
Rbms2	6.23187958931127	7.01300763139542	3.85362988039715	3.22712280574444	5.71118746643258	6.4315324828433	6.4835655089913	7.15610311642736	4.10820508413111	6.84405287297545
Gls2	3.87007804908508	5.01162480134608	2.79652965132508	0.659601472889238	1.2428738399258	0.337578537506148	2.96118651585407	5.32291890407338	2.84616531979013	0.950242938880799
Spryd4	4.50531321115416	2.97002750976451	4.12674035678071	4.17122217062669	0.56227437244776	0	5.45830129746751	4.17044451395174	3.65372425605905	0.907514227610786
Mip	0	0.416262748896255	0	0	0.478225513622824	0.148297918868469	0	0.504709419691664	0	0.302148672100093
Gm26847	0	0.201306521493585	0	0	0	0.212515077385723	0.206363669295821	0.162865895561277	0	0.0482073808594404
Timeless	5.89935230352138	5.95767492139923	5.7246787690537	5.13474196207342	5.68103769255849	6.11937479316232	5.79023747737261	5.57606959071285	5.34475074883383	6.33682458015547
Apon	0.32770394326537	0	0	0	0.438994301157156	0.916171380922843	0	0.162865895561277	0.627599283209845	0.912355444676851
Apof	0.158420424764794	0.61756927038984	0	0	0.0509259860366959	0	0	0.295648217221603	0.214714251043626	0.675267595248189
Stat2	2.50495905854869	2.94984004261075	2.1014451168909	1.87969894069723	3.84260609602825	3.60698906999523	3.03490239094115	2.70453232935598	2.82496888686037	3.81150467041971
Il23a	0.973925281568484	0	0	0	0.550202554786577	1.01127535038997	0.206363669295821	0	0	1.82504656806332
Pan2	5.84127975515301	5.99312760665252	5.69117425231362	4.92287667774297	5.94708831256241	5.68089873405901	6.10863481344623	6.30238570951123	6.48552534090461	7.38042308513372
Cnpy2	6.99974280268767	6.50190083722018	5.37785135178112	5.60530334363301	5.87558878478189	6.02014785017801	7.37129996723995	7.08926409156474	4.88874169812053	5.72403958053699
LOC115487483	0	1.30862717038794	1.18436706869969	0.454481847331708	0.192288586886482	0.155084974736799	1.518654207992	2.13130756539893	0.725427464145743	0.718293282863398
Cs	7.11100337530491	7.58623163753576	6.73118003804093	5.32221511257915	6.21020482950279	5.82050845707715	6.87314567392604	7.76052675392202	7.81686336920867	8.18838480995914
Coq10a	3.04580087783747	3.92415361459556	2.82826249624628	2.61855804318077	3.76518203009729	2.5243119501747	2.33280180411078	4.20090698352896	3.06476044062963	3.44683309432625
Ankrd52	0.896124552861122	0.678494445896238	2.2921550508942	0.370345879474781	1.88416317850747	1.01776624629161	0.584705975995677	0.359079564668138	1.66410290964414	1.74750306719037
Mir6914	0	0	0	0	0	0	0	0	0	0
Mir6915	0	0	0	0	0	0	0	0	0	0
Slc39a5	0.169283518500576	0.416262748896255	0	0.0781365968773445	1.07075398849652	0.4019206763094	0	0	0	0.219948378540506
Nabp2	4.67661314338806	3.28144976946434	4.51646127230218	2.77269551447104	3.72891215365515	3.53461370654351	3.78741701935184	4.03430550054836	4.39873537664726	3.1160153369111
Rnf41	4.56243883698707	4.61905433522856	5.99810625521296	4.64329941683454	5.16518855690019	4.08142679747813	3.87959368438436	4.42056848758928	4.72757038321673	4.87800127609141
Mir8105	0	0	0	0	0	0	0	0	0	0
Smarcc2	3.85507272253087	2.83608109198742	4.89541390920379	3.30268848400527	4.0909415837337	3.47782651405671	1.37417533254237	4.14265562611125	5.49371343711177	4.10877363692626
Myl6	8.23915784662947	6.64367077135976	6.41771436041701	7.97830255967501	6.25841358759383	5.62502974958233	8.09443289836245	7.10588932191664	7.04934253653901	5.49228552844742
Myl6b	0	0	0	0	0.0917286864449568	0.100552637790284	0.643388351173434	0.350353018629201	0	0.171845775849324
A430046D13Rik	0.464714628114153	0.358517388998656	1.23070697826538	0.625757114947738	3.76738575136078	4.16635416126486	0.617791544727647	1.91099524550341	2.49673259624293	4.54628363755984
Esyt1	2.00807676160761	1.79909222011216	1.04325194370143	0.0781365968773445	5.76442155258981	4.33716979761306	3.85624455227813	4.11131468978741	3.20534129138098	7.29448327772049
Mir6916	0	0	0	0	0	0	0	0	0	0
LOC115487484	0	0	0.777937924507157	0	0.52809896449162	0.182634499052116	0.251114374420733	0.786414922521186	1.23833542544522	1.3929759674358
Zc3h10	5.00363305023594	5.48488309355902	6.8602721608921	5.34410973310022	5.48801164408754	3.41025825785066	5.83114628293198	5.96016460430046	5.72434454961732	5.96545795502962
Rpl41	11.6692386976201	11.0072252650041	10.1021340492579	11.2611184038133	9.81714947368535	9.87377591725667	11.0616696121909	10.5456875232171	10.115515427799	9.98467432203747
Pa2g4	6.5665093625372	6.28693388691163	5.69359885973041	6.35693482951421	5.49542387566226	5.86861831561895	6.23597019229646	5.73204523717883	5.69932333328961	5.26455018955333
Erbb3	3.85822699618645	4.20166024999795	1.17337410228865	0	0.731833045297643	0.783465205741909	5.21785197094987	5.27849199790032	2.29201754900915	1.86719200138345
Mir6917	0	0	0	0	0	0	0	0	0	0
Rps26	11.6933986679782	11.7685630752766	10.7257874529381	11.0662922103382	8.81774841230678	9.2621358488197	11.7904683784029	11.7325987714297	10.4228305277055	9.08715764210964
Ikzf4	0.158420424764794	0.201306521493585	0.789266232707142	0.0781365968773445	2.32068700200097	5.8704280784431	0.437024681877613	1.17535608783091	1.53055503580381	5.46337718096213
Gm26876	0.169283518500576	0.237749993632475	0	0	0	0.0739181263953266	0.206363669295821	0.162865895561277	0.58438519175041	0.0954091505235289
LOC115487485	0.158420424764794	0	0	0.0671414483172962	0	0	0	0	0	0
Suox	2.22585918492562	1.30862717038794	1.98417592810922	1.40798137087132	3.88569628303485	3.29165726431298	1.28938786563046	2.1060183461528	2.38614249671867	4.09415030817253
Rab5b	4.41902635401263	4.26680230089419	4.8897053714814	4.20283523970194	4.20496246466649	2.65794920685444	4.39237343780242	4.93128370257176	5.31873009890255	3.50730048869803
Pmel	0	0	3.99851707257909	0.684999964892918	0.637696002884952	0.256971201344066	0	2.42268927808353	3.62636960570357	1.09232024466477
Cdk2	3.84324963847018	4.97567807394685	5.13824999319937	3.41428627255314	4.106965719482	2.88115213507142	3.19793792308087	5.68452083507219	4.58426055746711	4.47623945940543
Dgka	1.59732691771242	2.24108854655459	1.6015001840341	2.2705443268711	0.727041270090538	0.520770282076084	3.22385165099695	4.74049995447384	3.20152095948758	1.77039793381395
Gm31504	0	0	0	0	0	0	0	0.67897302642963	0.76112833381335	0
Pym1	0	0	0.884215242099105	0.356643464470821	1.99574885041991	2.54888874805943	0	0.162865895561277	0.349820232844819	2.19893799881387
Mmp19	0.169283518500576	0.237749993632475	2.15031056053822	0.341193554221172	0.72852706941933	0.565218639153013	0.206363669295821	1.81435119469408	3.16146058378917	1.23832769787638
Tmem198b	2.85547692302485	2.31680233023304	3.84451045550738	1.61995629991458	2.07015895283687	2.16118849845387	2.26122292348379	3.24638735315614	4.26679947483516	2.2668060303189
Dnajc14	4.5737000086749	5.17374893992403	5.77628498851575	4.83736954668619	8.15214556651881	8.44120499707225	4.52712921059499	5.20115490482982	5.49319212112277	8.97268668812878
Ormdl2	6.39386846725603	6.32215686875904	5.41918775724518	6.73193046482674	3.28868775212489	3.14162097945751	6.73607592132194	6.45672409310164	5.90918220924402	3.84416065938357
Sarnp	8.06660990843627	8.22514180436501	7.02398031047158	7.04994478027779	4.89724595639722	4.98216165560763	7.94661062727107	8.56139992209159	8.10003915323147	5.25078310686988
Gdf11	2.33613669919049	2.09097374119661	1.44169032017604	0	1.77898723055917	1.12702755430726	0.803701852184527	1.34114836029045	0.627599283209845	3.7128562883778
Cd63	4.28328921448353	3.24350288689463	3.93279732051077	2.90288086970962	0.182994629313894	0.247772176816362	5.71709062754991	5.93078372530808	5.2893517090565	0.607195812955753
Rdh5	0.679041915880735	0.201306521493585	1.04325194370143	1.55278227397382	0.367118452398398	0.470992696355106	0.608615358110335	1.21297087137057	2.76251155753558	0.810082151412887
Bloc1s1	5.49411431504545	5.03803716345982	6.28301947673446	7.22852315913928	5.76485284586514	5.86849418240877	4.85909479824418	6.09082781358203	7.20452957450756	5.73787739900083
Itga7	0	0	0	0	0	0	0	0	0.214714251043626	0.366729000995367
Gm46186	0	0	0	0	0	0	0	0	0	0
Mettl7b	0	0	0	0	0	0	0	0	0	0.753803374133811
9030616G12Rik	0	0	0	0	0	0	0	0	0	0
Olfr9	0	0	0	0	0	0	0	0	0	0
Olfr763	0	0	0	0	0	0	0	0	0	0
Olfr765	0	0	0	0	0	0	0	0	0	0
Olfr767	0	0	0	0	0	0	0	0	0	0
Olfr768	0	0	0	0	0	0	0	0	0	0
Olfr769	0	0	0	0	0	0	0	0	0	0
Olfr770	0	0	0	0	0	0	0	0	0	0
Olfr771	0	0	0	0	0	0	0	0	0	0
Olfr772	0	0	0	0	0	0	0	0	0	0
Olfr773	0	0	0	0	0	0	0	0	0	0
Olfr774	0	0	0	0	0	0	0	0	0	0
Olfr775	0	0	0	0	0	0	0	0	0	0
Olfr776	0	0	0	0	0	0	0	0	0	0
Olfr777	0	0	0	0	0	0	0	0	0	0
Olfr780	0	0	0	0	0	0	0	0	0	0
Olfr781	0	0	0	0	0	0	0	0	0	0
Olfr782	0	0	0	0	0	0	0	0	0	0
Olfr784	0	0	0	0	0	0	0	0	0	0
Olfr785	0	0	0	0	0	0	0	0	0	0
Olfr786	0	0	0	0	0	0	0	0	0	0
Olfr787	0	0	0	0	0	0	0	0	0	0
Olfr788	0	0	0	0	0	0	0	0	0	0
Olfr789	0	0	0	0	0	0	0	0	0	0
Olfr790	0	0	0	0	0	0	0	0	0	0
Olfr791	0	0	0	0	0	0	0	0	0	0
Olfr792	0	0	0	0	0	0	0	0	0	0
Olfr794	0	0	0	0	0	0	0	0	0	0.0498545680687295
Olfr796	0	0	0	0	0	0	0	0	0	0
Olfr798	0	0	0	0	0	0	0	0	0	0
Olfr799	0	0	0	0	0	0	0	0	0	0
Olfr800	0	0	0	0	0	0	0	0	0	0
Olfr801	0	0	0	0	0	0	0	0	0	0
Olfr802	0	0	0	0	0	0	0	0	0	0
Olfr803	0	0	0	0	0	0	0	0	0	0
Olfr804	0	0	0	0	0	0	0	0	0	0
Olfr805	0	0	0	0	0	0.35752383913435	0	0	0	0.0500499122776064
Olfr806	0	0	0	0	0	0.0976131740748542	0	0	0	0
Olfr807	0	0	0	0	0	0	0	0	0	0
Olfr808	0	0	0	0	0	0	0	0	0	0.126355430884906
Olfr809	0	0	0	0	0	0	0	0	0	0
Olfr810	0	0	0	0	0	0	0	0	0	0
Olfr811	0	0	0	0	0	0	0	0	0	0
Olfr812	0	0	0	0	0	0	0	0	0	0
Olfr813	0	0	0	0	0	0	0	0	0	0
Olfr814	0	0	0	0	0	0	0	0	0	0
Olfr815	0	0	0	0	0	0	0	0	0	0
Olfr816	0	0	0	0	0	0	0	0	0	0
Olfr818	0	0	0	0	0	0	0	0	0	0
Olfr819	0	0	0.545712738842744	0	0.652257261083945	0.302543070902406	0	0	1.50316242879951	0.627097222882808
Olfr247	0	0	0	0	0	0	0	0	0	0
Gm10310	0	0	0	0	0	0	0	0	0	0
Olfr820	0	0	0	0	0	0	0	0	0	0
Olfr821	0	0	0	0	0	0	0	0	0	0
Olfr822	0	0	0	0	0	0	0	0	0	0
Olfr823	0	0	0	0	0	0	0	0	0	0
Olfr824	0	0	0	0	0	0	0	0	0	0
Olfr825	0	0	0	0	0	0	0	0	0	0
Olfr826	0	0	0	0	0	0	0	0	0	0
Olfr827	0	0	0	0	0	0	0	0	0	0
Neurod4	2.06554227779959	0	0	0	0	0.128221461836256	0	0	0	0.157063855334101
Tespa1	0	0	0	0	0	0	0	0	0	0
Vmn2r84	0	0	0	0	0	0	0	0	0	0
Vmn2r85	0	0	0	0	0	0	0	0	0	0
Vmn2r86	0	0	0	0	0	0	0	0	0	0
Vmn2r87	0	0	0	0	0	0	0	0	0	0
Sfi1	4.3131238579107	4.47472185559347	7.36461270538153	7.64722836337953	6.06577141173625	4.96299382935431	5.00913338122628	7.28035322667735	8.72086982426145	6.17519908203119
Gm33862	0	0.59688587169834	2.16721860721309	0	0	0	0.366677170306914	1.79681425116281	3.59575938001586	0.421209642812754
LOC115487746	0.464714628114153	0.237749993632475	0.19263267967534	0	0.101562008976633	0.222715193513561	0.366677170306914	0.772895280403482	1.21229983111541	0.0967825889491843
Eif4enif1	6.64040724592012	7.85331304826249	8.98180656943276	8.21206427487245	9.79597615529967	9.93162418382757	7.3626355064641	7.90881026961508	9.05533495717109	9.33589884860232
Drg1	7.11102994267137	7.33642862448403	7.08809883743061	6.87729401446909	5.07231157189385	5.32977533595849	6.59731092844892	7.3058168996336	7.43864353477086	4.89233593699994
Patz1	5.44155870666121	5.70520732109583	4.79369397380245	1.1721942453768	5.80604815871762	6.47337369793181	5.73264476515956	4.71485863499594	3.71882181009251	5.49066737375348
Gm11944	0	0	0	0	0	0.274876579586633	0	0	0.214714251043626	0
Pik3ip1	3.58863224760377	3.60657158611123	4.53727549896036	5.071006212345	5.04666187329112	3.03937277254739	3.83544289907751	3.69012926577788	4.51970258142337	3.97954516085942
LOC115487752	0.421388872647719	0.725234875038833	1.20104727219515	0.418328565621296	1.62448490173957	1.28431864077697	1.60802951640067	2.15387131891981	1.66410290964414	1.23837321797106
Limk2	5.93448418778198	5.15055452738019	4.436136631095	5.61783226643131	5.73698650018934	6.24633123457116	6.1121898274163	5.62665813041848	5.44482160954605	6.11429592462421
LOC115487751	0.169283518500576	0.487484881406358	1.92960174619835	1.18254757864833	0.19682739122997	0.400694653700802	0.251114374420733	1.26917427984396	1.83298606253901	0.0925588799914511
Rnf185	5.23350596016251	4.66295279258479	6.08724035383654	4.81190946069876	7.76019062935283	8.87943744758487	5.28184673867509	5.88111102961077	5.96589864029244	8.84750231096786
8430429K09Rik	2.72622613251112	2.76187265829468	4.56917586812167	3.85409072126957	4.9623129001808	4.5269456845597	2.84112863154152	2.96221723897852	3.11022359383191	3.80777368428011
Pla2g3	0.398257347474042	0.201306521493585	0.201197375250307	0.434260388846724	0.0528646651022735	0.0545323369465142	0	0.798777505188296	0.729824226260854	0.396837747526808
Inpp5j	0	0.358517388998656	0.358341835938542	0	0.066515549770799	0.046368602080009	0.251114374420733	0.162865895561277	0	0
Selenom	2.66603939447934	1.27538031759458	0.702857199530979	0.218488740490106	0.533497135087281	0.427226714979436	2.38251277850855	3.72731575022387	2.13892336118805	1.41506330209668
Smtn	3.90810032121665	2.73891724720628	0.201197375250307	0	0.161402656801064	0.151592879534028	4.95643054855689	4.3189748552465	1.93012386352775	0.760045031475378
Gm11946	0	0	0	0	0	0	0	0	0	0.529792782159099
Gm34488	0	0	0	0	0	0	0	0	0	0
Gm39567	0.158420424764794	0.416262748896255	0	0	0	0	0	0	0	0
Tug1	5.81596793196729	4.09778284442965	4.71086254227203	4.33412607234916	4.81718868368175	5.0733944748721	5.89912825604573	4.90672276080409	5.88813597152933	5.21818078000808
Morc2a	5.02285545723668	5.0118664337164	5.22324759197521	4.29595158587163	4.67484463612347	4.08667128089379	4.84882344563901	5.68606240433622	5.53347228056141	3.79106881041915
Osbp2	0.464714628114153	2.98278793286542	2.67110460055406	1.61949560068355	4.18931382854575	3.96402139563126	0.859729732531068	0.477247063181879	2.75349649608943	5.52869077367675
LOC115487754	0	0	0.201197375250307	0.255936032711526	0.159202525950026	0	0	0	0.380003993416035	0.0866406328849117
LOC115487755	0	0	0	0	0	0	0	0	0	0
LOC115487753	0	0	0	0	0	0	0	0	0	0
4921536K21Rik	0.464714628114153	0	0	0	0.759467183496163	2.31320812605139	0	0	0	1.43552888612954
Dusp18	1.77442580863471	0.43905651512606	2.29742952692638	0.643260095446887	5.12783838190931	5.49425108940827	2.29442976996973	2.5988920865047	1.64902649487529	5.17174156562296
Slc35e4	1.10153611610229	0.725234875038833	0.691582562423765	1.07599232534455	5.93773334825688	5.35108089104191	1.18506260641706	1.75818312837634	0.958028097609152	6.03820285279221
Tcn2	1.95373567790648	1.27538031759458	5.46426681225785	5.91370161416017	6.19526739582484	3.40921539055556	2.58593612117513	4.89942500687576	7.22859183175674	5.55144990601445
Pes1	6.98473364848251	6.83822546368887	6.81401305693146	7.22510893351231	6.66081811249512	7.1056097749518	7.17017704300357	6.83802005757259	7.13724048319794	6.90551452201017
Gal3st1	1.93381055017747	2.46924329530654	0.201197375250307	0	0.448045065272799	0.544235615954954	1.42054878903668	1.71443831110064	0	0.846980936779596
Gm46265	0	0	0	0.592186762761334	0	0	0.251114374420733	0	0.380003993416035	0.25247300585763
Sec14l4	2.68122268802604	2.43274795566186	2.23912157078519	0.825551857643283	0.98702355015873	0.0541840357102755	4.45316878467922	2.6782476670719	0.888515192600403	0.283892178972636
Sec14l3	0	0	0	0	2.55229137118753	2.42105095272381	0	0.407746727612306	1.23614146270907	3.63484907906943
LOC115487831	0	0	0	0	0	0	0	0	0	0
Mtfp1	3.5433170537123	2.69347561845815	2.19767970508216	0.134480080506005	0.670897216497533	0.0841971422111377	3.43062165803205	3.39651994889512	1.7191564314225	0.251115832340978
Sec14l2	1.02796491625097	0	0	0	1.77153235833262	1.39467303755942	0	0.981956482873542	0	1.59547147379644
LOC115487830	0	0	0	0	0.345690918324018	0.237194726589477	0	0	0	0.126767365768171
Rnf215	3.01403931967958	2.16443282475284	2.62448469128474	4.09481441359194	4.26647721855368	4.49761571007331	2.73621497341337	2.84105152213334	2.90193143038545	4.40148962757937
Mir3060	0	0	0	0	0	0	0	0	0	0
Ccdc157	1.29680038252245	0	4.05790762335623	1.80880471668508	2.64294271402208	2.04273781492055	1.67724254104362	2.31578849572461	3.5582833353432	1.88609560768074
Sf3a1	7.14578505443961	6.99083377106066	7.22316088415889	6.99599662347782	7.28735544936722	7.32970300300292	7.06829292001011	7.27734688327513	7.72777604148923	6.83033756132195
Tbc1d10a	4.2254563962487	4.56179451033195	3.90278027730362	1.75420093528927	4.57632762013569	4.03233941111183	4.20436707616477	4.67887298086497	4.13718768660235	4.56281347565657
Castor1	5.14430273057761	5.75487831440103	0.344515363592436	0.801719801051933	3.40082169976247	3.02614141632259	6.60602304458553	5.71261348817264	1.70532536080837	4.60750177321979
Osm	0.32770394326537	0.237749993632475	0	0	0	0	0.643388351173434	0.992901562028895	0	0
Lif	0.520621491115941	0.596267382631131	0	0	0	0	1.74588166292268	1.79681425116281	0.888515192600403	0
Gm11958	0	0	0	0	0	0	0	0	0	0
Hormad2	3.19492671515469	4.65826407699539	4.65323599187959	0	1.38953540078933	1.78035422130569	2.23123658020745	5.55576901601043	4.69336446310178	2.22176051357349
Mtmr3	5.36211439903957	6.25849073133517	7.296977187845	6.07625869301197	5.88316823792615	5.04071630034348	6.02702048993994	6.64932044930768	7.68546704088991	5.44057510722027
Gm11961	0.32770394326537	0	0	0	0	0	0.251114374420733	0.585154834416588	0.214714251043626	0
Ascc2	5.03253224473619	4.67970707094125	5.89425218113118	5.64450105111453	4.41042578954685	4.465307653606	5.29241054443148	5.3591800713242	6.04365178891148	3.6805713571839
